variation_id,run_number,crn_seed,final_status,years_survived,final_population,final_resources,final_health,distance_covered,disease_outbreaks,overcrowding_events,critical_rationing,normal_rationing,min_resources,max_resources,mean_resources,std_resources,total_weight,initial_population,ship_capacity,initial_resources,birth_rate,death_rate,resource_gen_rate,lightspeed_fraction,health_index,diff_initial_population,diff_ship_capacity,diff_initial_resources,diff_birth_rate,diff_death_rate,diff_resource_gen_rate,diff_lightspeed_fraction,diff_health_index
resource_gen_rate_101.5,42,84,Success,720,10,1150.805534839982,88.2,40161613694976.07,35,2,94,221,932.7852465898138,93112.82891650582,16665.832685032274,20920.889726058726,69165.83268503228,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,43,85,Failed,665,0,179.30052032657437,100.0,37093712648832.24,33,2,95,154,83.38253863565198,117874.18675984675,17246.729161012066,25210.80157717026,69746.72916101207,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,44,86,Failed,717,0,176.10606720423846,100.0,39994273637913.68,34,2,91,167,83.86160709179178,102755.72366018788,19135.615425824166,25664.67518866061,71635.61542582416,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,45,87,Success,720,1,127.43210658225357,75.46,40161613694976.07,36,2,95,152,91.47740339623395,98552.04391291925,15995.420248936918,21464.99752633568,68495.42024893692,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,46,88,Success,720,1,300.35381054141124,107.80000000000001,40161613694976.07,35,2,94,187,226.30886274465013,99635.93578057509,12937.77807530912,17868.937971370247,65437.77807530912,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,47,89,Failed,707,0,130.48565889637905,100.0,39436473447705.71,33,2,82,181,55.114227945873566,106259.69524428825,22987.362548170702,25184.09002819601,75487.3625481707,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,48,90,Failed,667,0,185.4891706436341,100.0,37205272686873.836,35,2,111,169,86.51115855931864,91838.01806695777,13573.94753269284,21257.26841323639,66073.94753269284,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,49,91,Success,720,7,739.1740028349724,107.80000000000001,40161613694976.07,36,2,101,166,577.1076163231319,93517.6520090178,18939.793311912043,26682.763736559555,71439.79331191204,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,50,92,Failed,645,0,187.03347557687027,100.0,35978112268416.305,36,2,80,152,89.61755484877159,88127.3442689493,14938.26028126125,21246.02674607108,67438.26028126125,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,51,93,Success,720,8,760.5316976257029,107.80000000000001,40161613694976.07,47,2,105,181,624.8661351306251,100798.66407955269,15090.903706631048,22588.977105289392,67590.90370663104,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,52,94,Success,720,3,311.3194863499728,107.80000000000001,40161613694976.07,30,2,90,174,282.91288225044434,100082.38638074764,15851.005472874289,22028.680460228345,68351.00547287428,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,53,95,Failed,597,0,250.10892669333361,100.0,33300671355417.92,38,2,82,157,139.67761128797966,96576.42410521311,16834.12581613259,21619.7821142862,69334.12581613258,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,54,96,Success,720,10,794.1258887861436,86.24,40161613694976.07,42,2,100,188,601.5959965720051,114066.64099552052,16889.336016320547,22171.597476056126,69389.33601632055,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,55,97,Failed,597,0,173.492777938401,100.0,33300671355417.92,26,2,85,121,73.20595866209021,113374.33992303666,14417.375186711743,22815.49667798046,66917.37518671174,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,56,98,Failed,640,0,169.33737073231373,100.0,35699212173312.32,29,2,92,146,89.287509415272,94531.52958903546,13946.641254566523,21729.822147946517,66446.64125456652,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,57,99,Failed,655,0,140.45309435371297,100.0,36535912458624.27,30,2,83,171,51.76351013347744,103316.89965456609,16466.56411206766,20144.07420168242,68966.56411206766,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,58,100,Failed,690,0,189.70217823112625,100.0,38488213124352.164,28,2,88,170,89.80490378861003,86680.75801411437,12606.822846725327,19682.92053492619,65106.82284672533,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,59,101,Success,720,6,810.5899062331637,107.80000000000001,40161613694976.07,38,2,95,208,624.1354679072682,79099.79340832226,16063.943542845831,20210.795410185015,68563.94354284584,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,60,102,Success,720,2,209.06390520948426,107.80000000000001,40161613694976.07,35,2,103,193,209.06390520948426,97035.25248592802,16167.822826531865,21621.28790560227,68667.82282653186,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,61,103,Failed,669,0,174.62206132628285,100.0,37316832724915.43,39,2,102,162,81.81274949270875,90897.85015829535,11867.174163569274,17033.02630367155,64367.174163569274,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,62,104,Failed,561,0,192.37754382683858,100.0,31292590670669.094,32,2,84,125,86.94615028564495,107165.7599274689,15350.149012518068,23424.922130558443,67850.14901251807,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,63,105,Success,720,2,328.63541961551266,98.0,40161613694976.07,31,2,91,180,252.6332757361963,104218.36053750126,20890.97700488252,22715.630237797406,73390.97700488252,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,64,106,Success,720,10,1109.925942753911,107.80000000000001,40161613694976.07,32,2,99,190,772.6570434622315,100002.24362959052,22289.40187722753,25124.208268710077,74789.40187722753,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,65,107,Success,720,7,868.5523140687936,107.80000000000001,40161613694976.07,36,2,99,211,613.0112107145142,103887.78830825994,13697.01773893202,22368.649227568912,66197.01773893202,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,66,108,Success,720,2,327.44370741188334,107.80000000000001,40161613694976.07,34,2,97,182,239.8371320462004,98279.28166974278,13578.639578080187,21127.93396835667,66078.63957808018,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,67,109,Failed,669,0,193.67428301448626,100.0,37316832724915.43,32,2,96,169,82.2262445174554,94000.37918460084,16967.00568609814,25037.404648489395,69467.00568609814,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,68,110,Failed,637,0,184.69041954913513,100.0,35531872116249.93,45,2,97,154,87.35885837664397,93892.9448522561,14623.22416923599,20182.410208943318,67123.224169236,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,69,111,Success,720,3,331.195835137042,88.2,40161613694976.07,43,2,101,152,294.85111387782547,84141.12226835931,14484.729470087159,19820.2356244686,66984.72947008716,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,70,112,Failed,655,0,169.6635492003628,100.0,36535912458624.27,43,2,100,155,76.22445108771359,96011.6665371164,12091.749165277555,19901.111224107244,64591.74916527756,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,71,113,Success,720,4,384.61825144262843,88.2,40161613694976.07,40,2,100,177,380.59450415709773,97038.34055539494,12830.05446553682,21679.94975525298,65330.05446553682,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,72,114,Success,720,3,252.5679750913713,88.2,40161613694976.07,37,2,91,196,252.5679750913713,121862.07529761933,22521.54928890388,28769.27812324483,75021.54928890389,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,73,115,Failed,659,0,176.47027508968915,100.0,36759032534707.46,37,2,93,162,88.23402613657753,88157.31274491645,15070.877612160377,21277.93458619243,67570.87761216037,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,74,116,Success,720,7,758.4723016234251,107.80000000000001,40161613694976.07,32,2,90,197,540.5886073628135,86933.71907037863,15821.3596064693,15193.012849977198,68321.3596064693,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,75,117,Success,720,2,281.36888497829796,107.80000000000001,40161613694976.07,38,2,102,198,250.30717739924813,89271.85419570596,11755.010481446578,18091.07483633376,64255.010481446574,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,76,118,Failed,714,0,181.36896992666283,100.0,39826933580851.29,40,2,99,163,89.13245630607162,82387.41318515287,14960.964445829908,22068.049018633887,67460.96444582992,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,77,119,Failed,706,0,184.0431584507375,100.0,39380693428684.914,30,2,88,176,89.56989145619892,90013.32225326682,14470.867677095079,20181.132383997086,66970.86767709508,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,78,120,Success,720,8,841.7164772921155,107.80000000000001,40161613694976.07,40,2,105,206,568.7845075328316,91319.16155122881,15589.408753447742,22205.935077215272,68089.40875344774,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,79,121,Failed,601,0,159.04085939805458,100.0,33523791431501.125,29,2,79,137,59.85061311959032,87766.53576595202,11714.813502027535,16752.230373374456,64214.81350202754,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,80,122,Failed,706,0,142.71539821553688,100.0,39380693428684.914,41,2,101,141,52.48078573212729,88350.77566132214,11637.768429624599,17950.96668245641,64137.7684296246,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,81,123,Failed,667,0,188.91564567088545,100.0,37205272686873.836,27,2,89,169,79.90655689374447,90464.20157660285,13730.75706454593,18313.92675223161,66230.75706454593,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,82,124,Success,720,1,267.2194729936472,107.80000000000001,40161613694976.07,39,2,94,172,203.90233897770287,87093.9692390315,16923.961571452044,20332.59607946244,69423.96157145205,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,83,125,Success,720,4,411.9779561907745,88.2,40161613694976.07,31,2,94,191,399.30325575253465,98784.64627437183,19761.494463891046,24075.395470562784,72261.49446389105,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,84,126,Success,720,5,446.3963808745844,64.67999999999999,40161613694976.07,39,2,105,198,446.3963808745844,102411.27871125445,12029.56357201181,20111.11738207515,64529.56357201181,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,85,127,Success,720,15,1615.4465457964698,107.80000000000001,40161613694976.07,30,2,100,211,765.20594532122,88218.39175297943,14339.295957012844,19926.351581160754,66839.29595701284,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,86,128,Failed,661,0,183.18715929002823,100.0,36870592572749.055,29,2,85,171,84.32611932664548,92889.73304593,10850.122376202706,16145.336753598134,63350.12237620271,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,87,129,Failed,694,0,150.28769659597833,100.0,38711333200435.35,41,2,91,151,60.247768393881984,98150.92751565164,14226.21866510292,21581.831067129508,66726.21866510292,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,88,130,Success,720,4,341.91548084933567,97.02000000000001,40161613694976.07,36,2,95,187,341.91548084933567,96375.85456867871,16389.068581401756,23148.764791196427,68889.06858140175,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,89,131,Failed,695,0,173.28062465843828,100.0,38767113219456.15,33,2,87,152,89.96184373531278,108443.02664560403,16958.334385864786,25497.13943407681,69458.33438586479,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,90,132,Failed,704,0,185.10945714758344,100.0,39269133390643.32,35,2,92,169,85.26616128561143,105933.91428396004,15841.816467707327,23709.59526447503,68341.81646770732,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,91,133,Success,720,2,249.4521835527837,107.80000000000001,40161613694976.07,35,2,100,182,179.22147660330086,111304.19066087145,16989.09531389247,22411.044398033515,69489.09531389247,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,92,134,Failed,690,0,174.18047895963423,100.0,38488213124352.164,47,2,98,184,84.95426232603042,94792.02627522225,16027.379427336811,22942.257783506226,68527.37942733681,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,93,135,Success,720,11,1247.9197164867337,107.80000000000001,40161613694976.07,31,2,85,205,867.2614844900279,95720.12210206594,19529.45525987571,23859.245173760566,72029.45525987571,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,94,136,Success,720,2,193.0906280488197,97.02000000000001,40161613694976.07,28,2,98,199,183.84316312536808,99022.33543960475,17265.270050008734,21252.661504603526,69765.27005000874,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,95,137,Success,720,12,1258.5475337557182,98.0,40161613694976.07,31,2,96,185,996.9299907609318,85991.46731343334,16427.112738272535,20327.84287145966,68927.11273827254,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,96,138,Success,720,5,697.6893420434244,107.80000000000001,40161613694976.07,31,2,90,176,422.62472240716227,108138.57865739721,15238.327595151673,20266.0289993932,67738.32759515167,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,97,139,Success,720,15,1812.945443747444,107.80000000000001,40161613694976.07,28,2,92,190,759.6544444413194,94467.39030831971,13091.948144879701,19449.06779653917,65591.9481448797,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,98,140,Failed,665,0,162.89418008524117,100.0,37093712648832.24,31,2,92,145,87.66304136562337,91950.7138194667,17756.287631566793,24158.345259616388,70256.2876315668,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_101.5,99,141,Success,720,11,1088.1336608656677,107.80000000000001,40161613694976.07,39,2,101,207,852.395977478323,90145.13043337526,19187.152632148696,22991.657347997334,71687.1526321487,1000,1050,100000,9.4,3.7,101.5,0.0059,100,0,0,0,0.0,0.0,-0.5,0.0,0
resource_gen_rate_102.5,0,42,Success,720,27,2777.2083972184378,88.2,40161613694976.07,48,2,83,158,1707.4128435356652,103118.87848558424,19778.345050183532,20521.739818721057,72278.34505018353,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,1,43,Failed,625,0,201.38144514298017,100.0,34862511888000.344,31,2,82,128,88.73081864639751,96151.15243396486,15351.707023978168,19845.154710605897,67851.70702397818,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,2,44,Success,720,10,1317.6027831749432,107.80000000000001,40161613694976.07,41,2,89,179,671.9633413154197,96342.7973612498,20162.712751299474,23661.853920035555,72662.71275129948,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,3,45,Success,720,19,2109.1915394897937,88.2,40161613694976.07,42,2,82,157,1550.33534541786,85209.97053834252,22591.23033373778,20961.315571673436,75091.23033373778,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,4,46,Success,720,18,1594.3145060354905,88.2,40161613694976.07,48,2,84,152,932.1214086266132,107624.25573027824,19493.872892099167,23439.267719710555,71993.87289209917,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,5,47,Success,720,41,3947.5906444257553,107.80000000000001,40161613694976.07,34,2,74,145,2367.7856880295085,98653.86926836838,25779.39331870108,23682.321891861604,78279.39331870108,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,6,48,Success,720,5,508.2925397227921,107.80000000000001,40161613694976.07,48,2,92,166,483.1096637304614,104907.76325184402,18261.032142063752,22966.003993591556,70761.03214206375,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,7,49,Success,720,2,289.2324730460504,107.80000000000001,40161613694976.07,44,2,102,136,246.7363900190337,100796.55113613809,17802.410427609262,23438.51860869283,70302.41042760925,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,8,50,Success,720,3,282.3934866519394,107.80000000000001,40161613694976.07,41,2,87,160,243.12677361762246,103739.49267650487,19989.197837908,26252.90557580195,72489.197837908,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,9,51,Success,720,1,108.7961385585619,107.80000000000001,40161613694976.07,46,2,95,175,99.72535715337622,112065.46361804844,19631.90194356765,26427.708435127883,72131.90194356765,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,10,52,Success,720,45,4547.809802500751,107.80000000000001,40161613694976.07,40,2,72,155,2792.2365194353133,94874.5401791787,17887.305462921828,18485.748845082417,70387.30546292182,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,11,53,Success,720,39,5163.014036508309,107.80000000000001,40161613694976.07,20,2,69,150,2999.204349374784,107681.02561830127,28458.544758761127,24608.144337405913,80958.54475876113,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,12,54,Success,720,17,1903.004114002398,107.80000000000001,40161613694976.07,37,2,78,155,1528.454585110661,98054.93856381936,20822.75051469606,20664.097908221487,73322.75051469606,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,13,55,Success,720,5,648.9876477516109,107.80000000000001,40161613694976.07,37,2,83,145,418.54047667703367,90048.3868679131,29202.16824815769,28447.893659645997,81702.16824815769,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,14,56,Success,720,18,2170.58351623994,107.80000000000001,40161613694976.07,43,2,86,215,1470.136337365682,104723.40517613733,18056.611017106592,19605.74175033292,70556.6110171066,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,15,57,Success,720,25,2454.383340249003,107.80000000000001,40161613694976.07,32,2,82,183,1550.045938502502,101137.22502837912,22232.237018513093,24206.589346479064,74732.23701851309,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,16,58,Success,720,2,359.2417355972851,107.80000000000001,40161613694976.07,45,2,94,172,324.774578973591,109288.06323625174,24051.8601125998,26487.982292301887,76551.8601125998,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,17,59,Success,720,11,1105.8923533723212,88.2,40161613694976.07,31,2,88,180,814.391947378602,91826.56940484646,20034.972416543467,21265.609361605304,72534.97241654346,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,18,60,Success,720,11,1159.4830033193703,107.80000000000001,40161613694976.07,37,2,87,170,1017.2544101306364,100617.24542915431,17825.737824697717,20644.85986641139,70325.73782469772,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,19,61,Success,720,11,1152.4404151459319,107.80000000000001,40161613694976.07,43,2,92,170,643.695530548408,102139.6035188562,18967.959220439305,25018.64982004358,71467.95922043931,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,20,62,Success,720,8,943.1733647819615,98.0,40161613694976.07,34,2,92,174,796.3897576960055,91560.44530568279,17173.86234311065,21978.91522103808,69673.86234311065,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,21,63,Success,720,17,2009.1635441363314,107.80000000000001,40161613694976.07,26,2,82,160,759.4078808989336,99249.52322458825,15683.682945579083,20340.747827570834,68183.68294557909,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,22,64,Success,720,22,2661.5929584591336,107.80000000000001,40161613694976.07,35,2,82,178,1162.971356601805,117428.87451898519,18122.610313883342,21288.65708538358,70622.61031388334,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,23,65,Success,720,11,1557.7561545722244,107.80000000000001,40161613694976.07,41,2,93,191,850.0427713541146,108903.9702487567,18293.38038268941,22700.85900653491,70793.38038268941,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,24,66,Success,720,15,1231.7290692992437,78.4,40161613694976.07,30,2,82,183,932.5171150694305,95942.75576355666,17480.38499025144,20335.89968426569,69980.38499025145,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,25,67,Success,720,7,685.0216782582262,88.2,40161613694976.07,32,2,90,150,621.1412202506755,86734.31762388517,15226.551781120519,18051.0969761621,67726.55178112052,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,26,68,Success,720,14,1967.4962849328954,107.80000000000001,40161613694976.07,31,2,86,191,1206.6150199665713,97213.15351059726,19996.3083565081,22506.980710175874,72496.3083565081,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,27,69,Success,720,4,369.1934854019024,107.80000000000001,40161613694976.07,36,2,89,146,369.1934854019024,80459.70269519112,17042.557745201688,18765.650753443428,69542.55774520169,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,28,70,Success,720,17,1720.3638662075996,107.80000000000001,40161613694976.07,39,2,84,165,1118.2691909057876,87560.58242149185,15768.83813540774,17912.855496138924,68268.83813540774,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,29,71,Success,720,16,1886.5225672201832,107.80000000000001,40161613694976.07,46,2,82,162,804.5142324182664,103518.31500619465,25079.889338396686,27630.075021239856,77579.8893383967,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,30,72,Success,720,46,4906.356209711881,107.80000000000001,40161613694976.07,31,2,72,164,4193.486010994735,128525.98430102643,28975.729833632402,29373.784462093034,81475.7298336324,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,31,73,Success,720,34,3083.8832829859607,88.2,40161613694976.07,29,4,73,165,1638.725278938769,117693.19434575009,29034.98228462039,29328.92103217466,81534.98228462039,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,32,74,Success,720,9,997.5618839186257,107.80000000000001,40161613694976.07,43,2,99,176,557.1581640006286,85151.60579264535,16913.412827061475,21369.03183841211,69413.41282706147,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,33,75,Success,720,3,368.938474030109,98.0,40161613694976.07,36,2,87,150,282.2637744177344,100929.84302907473,23547.137180707858,27353.745649387773,76047.13718070785,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
resource_gen_rate_102.5,34,76,Success,720,24,2188.9160164674668,107.80000000000001,40161613694976.07,37,2,84,171,1413.5289582723808,109267.54735949339,22156.243976363327,21227.310367416645,74656.24397636333,1000,1050,100000,9.4,3.7,102.5,0.0059,100,0,0,0,0.0,0.0,0.5,0.0,0
